Date,PPO,DQN,EW,BH
2024-10-29 04:00:00,0.1480620351727298,0.1480620351727298,0.17154935619717876,0.17404205799450775
2024-10-30 04:00:00,0.14033072517014078,0.14033072517014078,0.17093839348674428,0.17353260427509293
2024-10-31 04:00:00,0.11456908590684597,0.11456908590684597,0.1557748078339814,0.15795951076006265
2024-11-01 04:00:00,0.12174166793305705,0.12174166793305705,0.15425714245984587,0.15672756301269303
2024-11-04 05:00:00,0.1186310862305949,0.1186310862305949,0.1572228793631121,0.15907463623407814
2024-11-05 05:00:00,0.13111306955963523,0.13111306955963523,0.16527569917730012,0.16706028985950763
2024-11-06 05:00:00,0.15767868715175357,0.15767868715175357,0.1638112374829871,0.16582488463906997
2024-11-07 05:00:00,0.1730555578247351,0.1730555578247351,0.17670771374187938,0.1788224296912327
2024-11-08 05:00:00,0.17397926790122392,0.17397926790122392,0.17959416824333976,0.18096787090612404
2024-11-11 05:00:00,0.17315111852044537,0.17315111852044537,0.17283835493423313,0.1735920932609658
2024-11-12 05:00:00,0.17109394710139694,0.17109394710139694,0.16578653686441877,0.16684985385054613
2024-11-13 05:00:00,0.16957869301814,0.16957869301814,0.16085683412207133,0.16196743533517394
2024-11-14 05:00:00,0.16237321083482606,0.16237321083482606,0.15818103977280368,0.15891546992033362
2024-11-15 05:00:00,0.13799426388541808,0.13799426388541808,0.1475463107693542,0.1482218671346202
2024-11-18 05:00:00,0.14465126985938936,0.14465126985938936,0.15528479701499737,0.15657574825639253
2024-11-19 05:00:00,0.1512427648703507,0.1512427648703507,0.16137041395842444,0.16278987234741074
2024-11-20 05:00:00,0.1504053862753933,0.1504053862753933,0.16186412722238203,0.1636157343917466
2024-11-21 05:00:00,0.15377644593637754,0.15377644593637754,0.1659677639424705,0.16807667921908262
2024-11-22 05:00:00,0.15516079703877683,0.15516079703877683,0.17041287059826324,0.1729687256214728
2024-11-25 05:00:00,0.15652465027768153,0.15652465027768153,0.17085224841995206,0.17130876377705853
2024-11-26 05:00:00,0.1616689472480064,0.1616689472480064,0.17304865510328962,0.1737741134517196
2024-11-27 05:00:00,0.15359423722567175,0.15359423722567175,0.17250144948972762,0.1729847981654505
2024-11-29 05:00:00,0.16218665880262986,0.16218665880262986,0.1809370881890121,0.1813357073020739
2024-12-02 05:00:00,0.17284971119108405,0.17284971119108405,0.18264681302650407,0.18271754008362037
2024-12-03 05:00:00,0.17574460312764117,0.17574460312764117,0.18187490212524873,0.1823635265123259
2024-12-04 05:00:00,0.1878556676253095,0.1878556676253095,0.1899252345385247,0.19022516539349832
2024-12-05 05:00:00,0.18490374055869033,0.18490374055869033,0.18746969878997694,0.18750358966814817
2024-12-06 05:00:00,0.19363848887469298,0.19363848887469298,0.19065644219391154,0.1907381414734976
2024-12-09 05:00:00,0.1857011409354121,0.1857011409354121,0.18754902119576,0.18805641204965615
2024-12-10 05:00:00,0.18216518113201968,0.18216518113201968,0.18804939889662653,0.18892636417159792
2024-12-11 05:00:00,0.1997668874868352,0.1997668874868352,0.19453506586688238,0.19621073141103906
2024-12-12 05:00:00,0.19314206264418557,0.19314206264418557,0.18488589602065233,0.1866473050116354
2024-12-13 05:00:00,0.20061554821967578,0.20061554821967578,0.18124549569672244,0.18324201751433417
2024-12-16 05:00:00,0.21475269802464242,0.21475269802464242,0.18733565606076547,0.18943021672892074
2024-12-17 05:00:00,0.21017314090513162,0.21017314090513162,0.18477975923688938,0.18662084703025264
2024-12-18 05:00:00,0.17316845837339112,0.17316845837339112,0.15986254065607908,0.16115738708659272
2024-12-19 05:00:00,0.16844673806877292,0.16844673806877292,0.15529886073053853,0.15718044363394998
2024-12-20 05:00:00,0.17688314178160128,0.17688314178160128,0.164504015980387,0.16657517606953745
2024-12-23 05:00:00,0.18632142052085415,0.18632142052085415,0.1651008666363964,0.16759531241619052
2024-12-24 05:00:00,0.199525667394164,0.199525667394164,0.17288072869814602,0.1754926986463223
2024-12-26 05:00:00,0.1985875449877899,0.1985875449877899,0.17427524204488826,0.17702830982684203
2024-12-27 05:00:00,0.18493737820779327,0.18493737820779327,0.1644541123739091,0.16716173924984226
2024-12-30 05:00:00,0.1712765119834058,0.1712765119834058,0.15922836610859623,0.16131630390085616
2024-12-31 05:00:00,0.16247342238497792,0.16247342238497792,0.15642576185522233,0.1587263174885722
2025-01-02 05:00:00,0.16024357418944501,0.16024357418944501,0.15939403854558767,0.16183801500190959
2025-01-03 05:00:00,0.17620715904133885,0.17620715904133885,0.16383591311819004,0.16655179399427542
2025-01-06 05:00:00,0.18735970570940416,0.18735970570940416,0.16677787752965165,0.1698772250540239
2025-01-07 05:00:00,0.16906918905097085,0.16906918905097085,0.15793794347695672,0.16140750360615366
2025-01-08 05:00:00,0.16897172320667042,0.16897172320667042,0.15998890271508381,0.16355464102516448
2025-01-10 05:00:00,0.1528866414054127,0.1528866414054127,0.15292731030648624,0.15673012176135556
2025-01-13 05:00:00,0.14945109645371651,0.14945109645371651,0.1498875900330376,0.15341718918112765
2025-01-14 05:00:00,0.1482852510140803,0.1482852510140803,0.15091812493608853,0.1546724957532813
2025-01-15 05:00:00,0.17078824715752325,0.17078824715752325,0.16722628966322342,0.1707965518498707
2025-01-16 05:00:00,0.16351878795512736,0.16351878795512736,0.16751429419767774,0.17101119513307303
2025-01-17 05:00:00,0.18001170241481845,0.18001170241481845,0.17330673257935295,0.17687454127208216
2025-01-21 05:00:00,0.18561252421627103,0.18561252421627103,0.1831174919899365,0.18682485444995828
2025-01-22 05:00:00,0.1980717862115362,0.1980717862115362,0.18774381650558822,0.19204637445709424
2025-01-23 05:00:00,0.19996281808905117,0.19996281808905117,0.18741433371876087,0.19213607134151506
2025-01-24 05:00:00,0.19406587593207192,0.19406587593207192,0.1878875692777466,0.1924638337479692
2025-01-27 05:00:00,0.164239718601091,0.164239718601091,0.177137104577343,0.18037599577947366
2025-01-28 05:00:00,0.1786341470023574,0.1786341470023574,0.1849515858514565,0.1887139951454712
2025-01-29 05:00:00,0.17648346191091777,0.17648346191091777,0.1818752446448752,0.18556520100100357
2025-01-30 05:00:00,0.18048195174235968,0.18048195174235968,0.1890194663435465,0.19303667755489856
2025-01-31 05:00:00,0.17877279159394036,0.17877279159394036,0.18621420146829448,0.19053384707490872
2025-02-03 05:00:00,0.17049318964193894,0.17049318964193894,0.18586095573451714,0.1897979638413571
2025-02-04 05:00:00,0.18244534739894375,0.18244534739894375,0.1938030337628286,0.19808800220559153
2025-02-05 05:00:00,0.18672498072560056,0.18672498072560056,0.20158705190990797,0.20529901297464528
2025-02-06 05:00:00,0.1917064212200424,0.1917064212200424,0.20298250311984545,0.20670130826564384
2025-02-07 05:00:00,0.17878045553430888,0.17878045553430888,0.196337694395685,0.20026973605038076
2025-02-10 05:00:00,0.19058800659146571,0.19058800659146571,0.20451188814007001,0.2093608684905632
2025-02-11 05:00:00,0.18798053869446682,0.18798053869446682,0.20158813515100424,0.20663264859088473
2025-02-12 05:00:00,0.18835339559974762,0.18835339559974762,0.19784082880239723,0.20361328693662242
2025-02-13 05:00:00,0.2024105101609231,0.2024105101609231,0.2105868015296627,0.2160532842957044
2025-02-14 05:00:00,0.2063757648740363,0.2063757648740363,0.20916111646517999,0.21385808474792167
2025-02-18 05:00:00,0.20848655624189033,0.20848655624189033,0.21169909735841924,0.21763588094617162
2025-02-19 05:00:00,0.20862323330224145,0.20862323330224145,0.2128004569345362,0.21871465659373251
2025-02-20 05:00:00,0.20422603912103213,0.20422603912103213,0.2117281197968209,0.21739526413833724
2025-02-21 05:00:00,0.1830697759889391,0.1830697759889391,0.20493003720860534,0.20960892587009614
2025-02-24 05:00:00,0.1710023113255281,0.1710023113255281,0.20297855821233396,0.20755993558873068
2025-02-25 05:00:00,0.15812365845248444,0.15812365845248444,0.1995715187751542,0.20260570316744847
2025-02-26 05:00:00,0.16034821378705452,0.16034821378705452,0.20218148246476894,0.20497783095124777
2025-02-27 05:00:00,0.13195627231780094,0.13195627231780094,0.18566475738492944,0.18789547630417142
2025-02-28 05:00:00,0.14738055344983844,0.14738055344983844,0.1948342045164957,0.1964577341394609
2025-03-03 05:00:00,0.12499693003972022,0.12499693003972022,0.1896655279760191,0.19118829785522476
2025-03-04 05:00:00,0.12172976740428884,0.12172976740428884,0.18503683399656393,0.18743085655144714
2025-03-05 05:00:00,0.1344219372024708,0.1344219372024708,0.18950519641803173,0.19231988366000996
2025-03-06 05:00:00,0.10624137439858755,0.10624137439858755,0.17593888477120476,0.17870767745512003
2025-03-07 05:00:00,0.11329317898399557,0.11329317898399557,0.17849887120513774,0.18142047807143302
2025-03-10 04:00:00,0.0734495636935571,0.0734495636935571,0.1623721043993742,0.16450579016275782
2025-03-11 04:00:00,0.07074351133397598,0.07074351133397598,0.16093720752012694,0.16387099027667593
2025-03-12 04:00:00,0.08163525080920378,0.08163525080920378,0.16461202086947224,0.16797424547568462
2025-03-13 04:00:00,0.0631522303991422,0.0631522303991422,0.16371582547782562,0.16749046204123147
2025-03-14 04:00:00,0.08667483347202777,0.08667483347202777,0.17329446823105896,0.17729117253869064
2025-03-17 04:00:00,0.09277341753983379,0.09277341753983379,0.1794099947954154,0.18342653202837134
2025-03-18 04:00:00,0.07521164685515992,0.07521164685515992,0.17587345553654024,0.1803842548051785
